time,price
0,102.78697204589844
1,101.4128189086914
2,99.65833282470703
3,100.88561248779297
4,102.59683990478516
5,101.61156463623047
6,101.27449035644531
7,101.35230255126953
8,100.94610595703125
9,99.24352264404297
10,100.85967254638672
11,100.4361801147461
12,100.11641693115234
13,102.15604400634766
14,102.08692169189453
15,103.07217407226562
16,102.57954406738281
17,100.85103607177734
18,102.24250030517578
19,99.9953842163086
20,100.91153717041016
21,102.71783447265625
22,102.33757781982422
23,103.65990447998047
24,103.54753875732422
25,102.72647857666016
26,103.38331604003906
27,103.23640441894531
28,104.41178131103516
29,105.03409576416016
30,105.36249542236328
31,105.47482299804688
32,105.4834976196289
33,105.76871490478516
34,105.87242126464844
35,106.01066589355469
36,106.1316909790039
37,106.52061462402344
38,105.94153594970703
39,106.71073913574219
40,106.07982635498047
41,105.75140380859375
42,106.06253051757812
43,104.72293853759766
44,105.18101501464844
45,103.97102355957031
46,104.6105728149414
47,106.34774017333984
48,105.96746826171875
49,106.58975982666016
50,106.87493133544922
51,107.73057556152344
52,107.93803405761719
53,108.88868713378906
54,108.79363250732422
55,108.76769256591797
56,106.16960144042969
57,106.0395278930664
58,106.71573638916016
59,108.16344451904297
60,107.81670379638672
61,107.86003112792969
62,108.05944061279297
63,108.53621673583984
64,107.84272766113281
65,108.77030181884766
66,108.38017272949219
67,108.90033721923828
68,108.96968078613281
69,108.94366455078125
70,109.70658874511719
71,109.64586639404297
72,107.86869812011719
73,108.9262924194336
74,108.81365203857422
75,108.97832489013672
76,109.47249603271484
77,109.10839080810547
78,107.90339660644531
79,108.50155639648438
80,107.32256317138672
81,105.0512924194336
82,105.7361831665039
83,106.11759185791016
84,104.76520538330078
85,105.12928009033203
86,105.528076171875
87,106.31697082519531
88,106.37764739990234
89,106.1869125366211
90,106.1869125366211
91,107.31389617919922
92,107.19254302978516
93,108.40618896484375
94,108.2588119506836
95,108.45819091796875
96,108.33685302734375
97,107.86869812011719
98,106.83710479736328
99,108.1461181640625
100,108.05076599121094
101,107.40058135986328
102,107.7386703491211
103,107.94674682617188
104,109.02169036865234
105,107.92938232421875
106,108.7096176147461
107,108.20680236816406
108,107.87738800048828
109,109.22108459472656
110,109.49848937988281
111,109.16909790039062
112,108.82231140136719
113,109.59386444091797
114,109.42914581298828
115,110.8941879272461
116,110.84219360351562
117,111.60506439208984
118,111.83912658691406
119,110.8941879272461
120,110.83354187011719
121,110.53010559082031
122,107.7386703491211
123,108.24147033691406
124,108.56221771240234
125,107.76043701171875
126,107.7256088256836
127,107.84747314453125
128,106.20207977294922
129,106.58515930175781
130,108.06512451171875
131,109.28395080566406
132,109.89335632324219
133,109.31007385253906
134,109.96300506591797
135,109.48418426513672
136,108.89220428466797
137,108.37854766845703
138,108.77901458740234
139,107.57762908935547
140,105.84515380859375
141,104.96588897705078
142,105.86258697509766
143,106.15856170654297
144,106.46326446533203
145,107.04656982421875
146,106.51551818847656
147,106.26302337646484
148,106.50679779052734
149,105.07035064697266
150,104.36516571044922
151,105.56657409667969
152,104.66116333007812
153,104.4609375
154,104.11270141601562
155,104.78304290771484
156,105.888671875
157,105.04423522949219
158,103.95600128173828
159,101.32685089111328
160,100.1428451538086
161,96.23393249511719
162,95.49394989013672
163,97.92289733886719
164,99.67273712158203
165,100.65650939941406
166,100.29083251953125
167,97.4179458618164
168,99.16780090332031
169,99.0110855102539
170,98.2624282836914
171,100.50849914550781
172,99.35063934326172
173,99.8033218383789
174,100.27347564697266
175,99.81201171875
176,100.9350814819336
177,101.80567932128906
178,102.15391540527344
179,100.74357604980469
180,100.56075286865234
181,99.03724670410156
182,98.7412338256836
183,98.57582092285156
184,97.27842712402344
185,94.5544204711914
186,93.88214111328125
187,95.34015655517578
188,95.17430877685547
189,96.58869934082031
190,98.89360809326172
191,98.21263122558594
192,99.95005798339844
193,100.84931182861328
194,101.05010986328125
195,100.90167999267578
196,99.52222442626953
197,98.54439544677734
198,100.90167999267578
199,100.77073669433594
200,100.96278381347656
201,100.82311248779297
202,99.28648376464844
203,100.15958404541016
204,101.14616394042969
205,100.4564437866211
206,99.35636138916016
207,102.25496673583984
208,101.16363525390625
209,100.70086669921875
210,102.7962646484375
211,103.32886505126953
212,103.2764663696289
213,103.35503387451172
214,104.08841705322266
215,102.86612701416016
216,103.17168426513672
217,102.2724380493164
218,100.31672668457031
219,99.59207153320312
220,100.44767761230469
221,100.06353759765625
222,101.75732421875
223,101.32950592041016
224,101.98430633544922
225,102.49069213867188
226,103.24156188964844
227,104.04476928710938
228,104.43768310546875
229,103.9836654663086
230,104.67339324951172
231,103.547119140625
232,101.80094146728516
233,102.83121490478516
234,101.28583526611328
235,100.72709655761719
236,99.60079956054688
237,99.93257141113281
238,97.70621490478516
239,97.00776672363281
240,98.40467834472656
241,99.9063720703125
242,98.8412094116211
243,97.330810546875
244,98.06419372558594
245,98.96344757080078
246,100.21195983886719
247,100.4013671875
248,99.93663024902344
249,101.01519012451172
250,99.99800872802734
251,98.75284576416016
252,96.4642333984375
253,96.6747055053711
254,95.20153045654297
255,92.65860748291016
256,91.06272888183594
257,90.66812133789062
258,90.9399642944336
259,88.01998901367188
260,89.23883056640625
261,87.7919921875
262,86.60821533203125
263,86.96775817871094
264,86.76608276367188
265,88.88809204101562
266,86.91514587402344
267,88.65133666992188
268,87.4324722290039
269,87.41494750976562
270,90.28233337402344
271,89.87017059326172
272,87.93231201171875
273,88.04629516601562
274,88.3882827758789
275,85.96810913085938
276,84.5563735961914
277,83.98640441894531
278,84.03022003173828
279,83.11830139160156
280,84.6966552734375
281,86.70470428466797
282,88.06383514404297
283,87.6429443359375
284,88.08137512207031
285,89.06346893310547
286,88.24797821044922
287,89.0985336303711
288,89.91404724121094
289,90.48401641845703
290,90.08065032958984
291,92.0185317993164
292,92.96553039550781
293,93.9388427734375
294,94.45621490478516
295,95.4821548461914
296,93.17596435546875
297,93.64947509765625
298,92.88658142089844
299,94.87710571289062
300,94.6315689086914
301,93.15843200683594
302,93.81608581542969
303,95.25415802001953
304,96.11349487304688
305,95.885498046875
306,95.7715072631836
307,94.00106048583984
308,94.28252410888672
309,94.39682006835938
310,97.01773834228516
311,97.02653503417969
312,97.29918670654297
313,97.73014831542969
314,96.9122085571289
315,95.8128662109375
316,96.89459991455078
317,95.58416748046875
318,95.96233367919922
319,95.6633529663086
320,96.69235229492188
321,98.77672576904297
322,98.65360260009766
323,98.89989471435547
324,99.64746856689453
325,99.72661590576172
326,99.87611389160156
327,99.37482452392578
328,100.35987091064453
329,99.64746856689453
330,100.62372589111328
331,100.97551727294922
332,99.82337951660156
333,98.92626190185547
334,99.80580139160156
335,98.16992950439453
336,97.36076354980469
337,96.9737777709961
338,97.54544067382812
339,97.82688903808594
340,98.81194305419922
341,97.58943939208984
342,97.07052612304688
343,96.42851257324219
344,97.65100860595703
345,96.1030502319336
346,96.60440826416016
347,95.83041381835938
348,97.43990325927734
349,97.32559204101562
350,99.33084106445312
351,99.91129302978516
352,99.79696655273438
353,100.79082489013672
354,101.14261627197266
355,101.82862091064453
356,102.61136627197266
357,101.99573516845703
358,103.09510040283203
359,103.39411926269531
360,104.15930938720703
361,103.4908676147461
362,102.08367156982422
363,100.97551727294922
364,100.6852798461914
365,100.75562286376953
366,100.7468490600586
367,100.3158950805664
368,101.40646362304688
369,101.21297454833984
370,100.81717681884766
371,102.74329376220703
372,98.83831024169922
373,95.59297180175781
374,97.07052612304688
375,99.27806091308594
376,101.12503051757812
377,101.4856185913086
378,99.99047088623047
379,100.71652221679688
380,100.9287338256836
381,103.28106689453125
382,104.47492980957031
383,105.8721694946289
384,105.4565200805664
385,105.5626449584961
386,105.85444641113281
387,106.03134155273438
388,105.500732421875
389,106.19052124023438
390,105.68645477294922
391,106.47351837158203
392,106.31429290771484
393,106.82723236083984
394,107.1279067993164
395,106.85376739501953
396,107.06598663330078
397,107.15444946289062
398,105.65990447998047
399,106.5177230834961
400,106.61498260498047
401,108.15374755859375
402,108.1006851196289
403,108.21563720703125
404,107.43744659423828
405,107.95032501220703
406,108.05647277832031
407,109.12648010253906
408,108.24215698242188
409,107.92379760742188
410,108.71971893310547
411,108.71971893310547
412,108.9673080444336
413,109.72785186767578
414,108.83467102050781
415,109.0468978881836
416,108.82582092285156
417,109.39179229736328
418,109.5951919555664
419,108.97614288330078
420,109.05577087402344
421,110.10812377929688
422,110.21424865722656
423,110.90399932861328
424,110.68293762207031
425,107.22517395019531
426,108.71971893310547
427,106.63268280029297
428,106.650390625
429,107.92379760742188
430,107.7646484375
431,108.48090362548828
432,108.02107238769531
433,109.58634948730469
434,111.16046905517578
435,110.37340545654297
436,109.27733612060547
437,109.72075653076172
438,110.56317901611328
439,108.94924926757812
440,110.14637756347656
441,109.800537109375
442,109.2596435546875
443,109.91583251953125
444,109.800537109375
445,108.92265319824219
446,110.22623443603516
447,108.21321868896484
448,108.12454986572266
449,107.22889709472656
450,106.79438018798828
451,106.67023468017578
452,107.2821044921875
453,107.734375
454,107.41512298583984
455,107.3619155883789
456,108.04472351074219
457,107.23775482177734
458,106.17363739013672
459,104.95875549316406
460,104.6661148071289
461,105.0829086303711
462,103.79707336425781
463,102.47578430175781
464,101.97919464111328
465,102.63540649414062
466,105.14497375488281
467,105.41988372802734
468,108.66548156738281
469,110.40357971191406
470,112.93974304199219
471,114.52705383300781
472,114.88179016113281
473,114.87289428710938
474,115.5468521118164
475,116.15873718261719
476,116.6996841430664
477,117.76378631591797
478,118.49983978271484
479,118.8900375366211
480,117.34700012207031
481,117.28490447998047
482,116.7085189819336
483,116.14097595214844
484,116.07888793945312
485,118.07417297363281
486,119.35113525390625
487,120.51280212402344
488,122.41048431396484
489,122.64990997314453
490,121.35523986816406
491,121.36407470703125
492,119.84771728515625
493,120.74337768554688
494,120.52169799804688
495,121.31088256835938
496,122.339599609375
497,121.54142761230469
498,120.49344635009766
499,121.13453674316406
500,121.67768859863281
501,120.43109893798828
502,120.53794860839844
503,120.07489776611328
504,120.6715087890625
505,122.6838607788086
506,121.26810455322266
507,120.82286071777344
508,120.03040313720703
509,121.17908477783203
510,121.39273834228516
511,120.45780944824219
512,121.33042907714844
513,119.68314361572266
514,120.07489776611328
515,119.09544372558594
516,119.7098388671875
517,119.211181640625
518,121.03656768798828
519,122.17633056640625
520,121.6866226196289
521,121.26810455322266
522,119.5762710571289
523,120.4133071899414
524,120.34203338623047
525,120.03932189941406
526,121.87358093261719
527,120.9564437866211
528,120.42218780517578
529,120.20845031738281
530,121.90032958984375
531,122.82635498046875
532,123.14693450927734
533,123.55653381347656
534,124.29558563232422
535,123.94828033447266
536,123.8681411743164
537,124.8387222290039
538,124.28666687011719
539,123.5475845336914
540,123.45854187011719
541,124.6606216430664
542,122.73726654052734
543,124.9812240600586
544,123.5475845336914
545,123.45854187011719
546,122.6126480102539
547,121.81124877929688
548,121.00985717773438
549,120.52903747558594
550,121.06327056884766
551,121.34822845458984
552,120.76947784423828
553,122.63935852050781
554,122.79962921142578
555,123.28939056396484
556,122.755126953125
557,119.29132843017578
558,119.31805419921875
559,120.01258087158203
560,120.09922790527344
561,120.3224868774414
562,121.2601089477539
563,121.65304565429688
564,122.57281494140625
565,122.76925659179688
566,121.47441101074219
567,121.33154296875
568,119.95635986328125
569,121.07256317138672
570,121.01899719238281
571,121.28691864013672
572,122.25131225585938
573,120.59036254882812
574,119.41162872314453
575,120.81360626220703
576,120.84041595458984
577,121.2601089477539
578,122.80497741699219
579,122.52814483642578
580,124.05518341064453
581,125.26073455810547
582,125.9036636352539
583,125.86799621582031
584,124.18016052246094
585,124.89458465576172
586,124.26055145263672
